,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
0,-2.571697733693357,-1.016976812953506,-1.3897162533034164,-1.4371786283116061,-2.244832995240305,-0.03292525243386138,0.19713468407746035,-0.6254539791281907,0.4758507121294398,-0.46672625275916163,-1.0108525264021415,0.7232710824963791,-0.32119070716847536,0.15520670716201895,-0.2105359805754956,-1.2477292975431866,-0.7720609512946724,-0.3439619888718659,1.2398081210049805,0.048310941704538195,-1.6113173843613127,-0.6323332856856752,-0.041098872421795885,-0.2771398616526753,-0.1313260447568577,0.665670485150582,-1.4500230684792674,0.11254250500842784,0.022144088854867645,0.009661062994472893,0.17471565256227403,0.3483028700915035,-0.1739053335028949,-0.4269894677455441,-0.32577126521593364,0.39035359985565843,1.1846967957346506,-0.4294453492906251,-0.35616663237609,-0.1139440061095918,0.5308269641191196,0.8678427940681221,0.0022401854260886006,0.1843383604153459,0.14598197010902553,-0.34332503954455695,0.1755821694326339,-0.6121962611101641,0.04670766561991539,-0.6512973351937572,0.3324193156848602,-0.27380552898478044,-0.5353258394074759,0.5043823743073624,-0.6416966800263402,-0.5394398323120659,1.2644609344178321,-0.7857283630102695,-1.3044236072943924,0.7205716142612766,0.0925341470926838,0.7645045480270878,0.17729570789403443,0.11121944208248034,0.6760020868312658,-0.14211101736287338,-0.054192247706065656,0.3347084087366096,-0.05518170744338023,0.17797592974249168,-0.6136152816057052,0.15703984183371422,0.4044351862097822,-0.9723287429904304,1.0775939812926816,-0.9668697800722925,0.8029951993706528,-0.5338207333328757,-0.4814455867664625,0.052601546785900045,0.2245362894415862,0.47155075043985206,0.9424022617351538,-0.9387252249326614,-0.8162001305461956,0.05232828184568951,-0.038340237996224116,0.15522944848619838,-0.3272900863061668,-0.25235568391774343,-0.1142671926451426,0.32301651809963494,0.10531548355715765
1,-0.15683777311654323,-3.7785247303623017,0.03590059062036394,-0.46135341957111126,1.0366783064080964,-1.3852889132154917,3.9182220250630797,-2.2266000671436736,0.07154339675533607,-2.7159671403297128,0.021062580242206027,-4.402851101091976,-2.7603853445765347,-1.014808248944814,1.1189586749661662,-6.692613095606081,1.0169686022530384,-2.6500662178510392,-7.39050502439169,-0.45838099614384814,3.072094982125131,-3.030328876946972,2.5022942499817864,1.453009057654923,0.7128545401288398,-2.8782504235871653,-1.1427949548162002,-0.1496261901358875,-1.462229144012683,-1.284420138483801,1.7356644820661555,0.2402058182187122,1.414116183117205,1.7267964816692833,-1.6776004452979856,0.7174114598318492,0.9700713301431934,0.9053522597110273,-2.8109047809712866,0.43418192503343467,-0.925877580140344,-1.5261926675459114,-1.2918683056050093,-0.4392601263059916,-1.1238865718691404,-0.8160603962469177,-0.9245267455186031,0.8957076791600996,-1.4842164032713794,-2.02341845958687,-1.8388541955512272,-0.52819597560043,-0.07865876870692252,0.8775670845359022,-0.3082056707818375,-1.0597340427573632,-0.25162539618912566,0.04072455455315509,0.0831565844160056,-0.4669016870145391,-0.45176750283035555,0.8906442031343486,0.14063147286157365,-0.4466025291180279,1.2851504708700632,-0.16654141440000395,1.8406136097514305,-0.17359069012137743,0.757517206877286,-0.706558799934641,-0.7388813249439025,0.07623069822324795,-0.7078016629581745,-0.19681120774284622,-1.0012493992453755,-0.4744899098333124,0.20701675697292155,0.6230540627820826,-0.6056705678357167,0.6410741444475652,-1.2529856825054355,0.4813361481687633,-0.3433494184603655,-0.1392736716961131,-0.12878852530211493,0.7982458977147918,0.40563260875847956,0.7449323593259498,-0.16580732157589273,0.09786292919300664,0.16286840807746103,-0.12024152959781838,-0.48827431686254913
2,-2.05894224966941,-0.9304712825322224,-1.2301303976276747,-1.8585181874657586,-3.0269973945697966,-0.8277035865819384,-0.08429389002189593,0.9494664148590598,0.5398290661881835,-0.9420295257168873,-0.1698580983460123,-0.0017206827551363483,0.26600802522630856,0.9871225738674485,-0.2660935747612257,-0.6506948515237023,-1.5708629644030019,-0.17351801013402648,0.44149482406844764,-0.4041380335630201,-0.5473616163245738,0.4071998611653856,-0.41388728582840756,0.7225524770700446,-1.4673349022814333,-0.49937247898607456,1.5906698981211158,-0.16923385668609203,-0.16514900951041314,0.21977690869050312,0.83115028984479,-0.21434223558899446,0.2994334476715296,0.35862242550096074,0.5288142285380559,0.4144599578164609,0.848607181101384,1.1283320603398004,-1.174416548482823,-0.193715220585421,0.18937954121546016,0.49810061934667316,1.1021036847909245,0.0330433467153139,1.068700631427456,0.33837268067438875,-0.6455659023331447,-0.43462890702807405,-1.4437202525891428,-0.19265513035310664,0.7526147548504906,-0.7451202336220714,0.3079755527391727,-0.33224123172018083,-0.30014444266485735,-0.9320677484243274,0.10864587094152102,0.963657273016369,-0.424132749567082,0.27428492321537373,0.2775856338823082,-1.1965326578615016,-0.37298344913294657,0.13288117382323017,-0.46969990875440687,-0.24852321482692086,0.6910163852399964,-1.3281054836021153,0.2604090984613935,-0.0246329646603649,-0.321171934479553,1.9800679330260134,1.1326146130398176,-0.15987817951395616,-0.1552864805490681,-0.008182961337930969,0.24932821435048694,0.05266387364494543,0.4264659137563522,-0.179524882118168,0.10231585747527044,0.37509010634914725,1.0578276527141615,0.21767962568034627,-0.1840300214039442,0.14253180655715322,-0.43905929521947007,0.6443653534129713,0.489176441561773,-0.33381959716846027,0.33433590821098796,-0.20560095427851902,-0.05303013473660166
3,-2.388944148675375,-1.5997747026688132,-2.3021034869186687,-2.6350881178730035,-3.012193468862602,0.49971470612864194,-1.3017945875083856,-0.15711240402062673,0.014477529164894478,2.645064051349506,-1.9485462168648526,-1.4715446126857823,-0.5046726882052779,-4.0668830949310655,-2.660964182367514,1.5936843056809094,0.5142337966740053,1.1444327049847156,-1.5762977691464646,1.6226061195581691,-0.5674133788411155,-1.8807624882195615,-1.1140438609877579,-0.31910598660104716,0.8264671491339707,1.5214795920698916,0.15368402144977011,-0.9893776117245577,0.2832712761376016,0.5004448437964859,0.030779071191341833,-0.15018294685958689,-0.20537183642549156,0.09558819115008857,0.28924846888162975,-0.32127362900703227,0.434197654703864,-0.8664334017341955,0.11250116077650489,0.3325617841717919,-0.04058510233284354,0.039221377859750176,0.20637328995047838,-0.37734609026753513,-0.33094258425938583,-0.5718645777581418,0.40853291440302136,-0.38432296396227694,0.021986685909449043,0.8736989478258542,-0.47434977430060843,-0.37805734507555433,-0.7445104228944186,0.6165001495892521,-0.27705009996653407,-0.057815241792180116,-0.17672213888243565,0.19102097728321715,-0.07659915608488081,0.0006069702296959525,0.5649003502458377,0.22614700218902692,1.597590352841942,-1.121921873403228,1.2773781983806571,1.2174059597989317,-1.9648566408890713,-2.4996647932962426,-0.5096181907776589,0.049579113162375635,0.7524718471054761,0.10821359037941441,0.41731885319123674,-1.1278022817343696,-0.8273476963637062,0.38149725414944213,-0.5547352943334899,-1.339241766156766,-0.6560329412253653,-0.4727565210311051,0.09877494113547014,-0.03671210179663603,0.9324887372622359,0.014934155640707839,-0.11558253214587778,0.07863877524127007,-0.5187819478437841,-0.26764673563388247,0.5599716045996342,0.03356832151302644,0.418085890580239,0.017511257017819276,-0.2798179376038176
4,-1.7107796223573635,-1.2879184049181185,-1.7593555377125465,-1.3769949614044936,-3.9415690467753377,0.1019196109602982,0.14992714718808176,-0.8466615202816207,-0.19275036340172008,0.5841374602727278,-1.2230614793813128,-0.7585093152606658,-0.8709154274619219,-1.5683783600364365,0.1759404728607214,-0.8573476828618878,-0.08252359085340258,-0.2037047733462202,0.11718806116914399,-1.6499840741447531,0.18444878494680353,0.8461597715371962,0.11758999397652285,0.37449431156156765,0.18618906905203322,0.12270341324144077,-0.2634374072184307,0.49292301624409507,0.9923962596422656,0.6341904621256257,-1.012682867467596,0.5479236842562815,1.3734136387652844,0.0023094582509640103,3.417432040281441,-1.7954391659777902,1.0596049086936221,-0.8575509466241864,1.8435463092546212,-0.07631144428297477,1.9856720062035174,-1.0584899721107508,1.5285429183093695,2.5143918954808737,0.40264244888622125,-1.5804520664866644,0.09731135219553068,1.8705065886793681,-0.21514195078358425,0.2230996974143457,-1.5895366914792197,1.3237797316941684,0.13914504410363376,1.1225673726876382,0.17986327276519,0.5340377837921075,0.1651660555443059,-0.6244102620994889,0.048035758251920045,0.5744664547998044,-0.22134251185273557,0.39429750285982423,-1.6020798498676458,0.5205006583735602,-1.441297295664467,0.5105260549486189,-0.5879863719341145,0.8494222357769182,-0.8058754258483012,-0.0759496201768633,-0.00998999911423651,0.7630050295160037,1.287976299753812,-0.6734549662124326,0.8222437356674075,0.028279979558689976,-0.6581127322838327,-1.7657768233604936,0.04716211242368281,-0.19526993532857093,0.26165820552638336,0.46065952557260403,-0.026087409198684342,-0.3594127113153816,-0.6913477124407718,0.2728679534682959,-0.4898683863592644,-0.13631766060281886,0.46498924022474325,0.2745241778787877,-1.252766856246627,-0.20995122563462468,-0.5433081456042256
5,-2.226574446474535,-1.1536220795286551,-0.8845618644127612,-0.6425368513609774,-1.1427387066437016,-0.34511401000718916,1.1588896245125355,-1.3317256957326908,-0.12209793691136048,-1.29867385388062,-0.8510971357473854,-0.5053474382664574,-0.7748523753913232,0.04272751505986484,0.12243345435388936,-1.8498235371688292,-0.33779522425735614,-0.5712440273823638,0.15293091781054005,0.14035919177377773,-0.7738929581895648,-0.3006406313903941,-0.6428868928073336,0.08306379295892383,-0.4635122979981017,-0.10696260773122476,-0.4872929395319902,-0.1079590635883908,0.5214100594087246,0.4808017297134698,-0.44101920423354807,-0.461825583553044,-0.425377495385661,-0.9075251100076581,0.17381058747311687,0.39628888183399347,0.3797524123439531,0.1344911171535588,-0.02306948378064506,0.29016515574183804,0.04534770545251029,-1.0231662523841445,0.5263592340420059,0.23166812510323936,-0.38325608595642907,-0.6966221176184173,-0.1727426689870139,-0.431233192813564,-0.16432083432767647,0.05945349678800704,-0.4565343902564113,0.764412965483809,-0.704993678782165,-0.2758200822112934,-0.6000161157335747,0.16273379018042802,0.10417853655897093,-0.06284934997855272,-0.23976067508805232,0.3245980263817575,1.2856663180417063,-0.8301557035931041,0.10148899846409581,-0.3663567263556275,-0.2968702081958803,0.4828656311284084,-0.3490598584978248,0.1032690525649844,-0.36905952163222766,0.5534308735562936,-0.2474960870108227,-0.27179674519919095,-0.3331804283490693,-0.6126130387177617,1.4865426732123614,1.1267157110434676,0.18716601324103593,-0.5790580752002978,0.42046297922852,0.49588233032934903,-0.5735960594545021,-0.17341370480186263,1.0776034798667342,1.8766710335940096,-2.2486894520967247,-0.00119810896773668,0.5815426793235484,0.3076362187304874,-0.07956475448646615,0.04216563348482958,-0.9212289058511597,0.05236876986404279,-0.1904277266411973
6,-3.255359971351224,3.550538101555542,2.3705797802744515,4.986591996778847,1.639325810084431,-0.15066463236567176,-2.292717898616418,-1.419919111955223,1.3210317855640263,0.34079282208435185,1.863289954778474,0.9349593037605156,0.07754408154582952,-0.7272956220852997,-1.2038978103056532,-2.091192186855772,0.8571699752219727,-0.06351561329479745,-0.13052618558981827,0.2792357222356386,-0.5492525708826105,0.4738377094652527,0.3457799077902411,0.18553125294367773,-0.32476842547270834,0.2919793286205727,0.01537370090984737,0.24378932734237987,-0.8441025710502433,0.7335752316885039,-0.42543652357520967,-0.13083686188137936,-1.0305323695753046,-0.28887398305946294,0.613403901190952,0.3090977497178925,0.7133751658632466,-0.18237530785812903,0.6321398156656751,0.5710728758676653,-0.3571826719373692,-1.5511169147187225,-1.1333431753704464,0.7326862580381036,1.7958358933702991,0.09648749356658318,2.7616489302535654,-1.5313870876154334,-0.8579714942977564,-0.4444943137093056,1.0433226735229624,-0.2940520251545071,1.2031597900050943,2.3428537303827928,-0.9279138028732596,-0.8340045311143726,-0.7337977181212524,0.058238026371933274,0.3937828764103486,-0.26892133525538553,0.2557245411282305,0.026676711418002673,-0.1249085370357411,-0.13989775319687137,0.3139403928063796,0.23518305259793285,0.019864240342102248,0.5878156722463695,-3.421527487297772e-05,-0.01230087824346639,0.38952450685970724,0.21819155099297674,0.3163720011662737,0.19941374849489368,0.45889514224870337,-0.28779921346553994,0.03566229309682798,-0.12981206509247228,0.24255754295584678,0.10044556169764395,-0.3970029347971926,0.3573266744919699,0.9486361963451931,0.6199376742219421,0.6244323006399833,-0.25058035719637206,-0.2737525132942821,-0.25791660144522827,0.17746236714250185,0.03569598247036496,0.042622646826269484,0.2565173289464418,-0.027293958834056737
7,-1.2017371384971054,-1.1851324671452759,-1.3493632449885729,-1.7284104457677392,-4.178333840181375,-0.5405101645586816,-1.323303511787381,-0.0676458178866949,0.7673901362148362,1.8543644763236653,-0.015775395833074083,-0.3641502189368288,-1.249838739297325,-0.5305976880573887,1.0671775498201546,0.3242867132204117,0.23105471387182827,-3.2112202915707506,0.10741485756192817,-2.0994109249150257,0.5716319437314572,0.10094564677233558,-3.207285514380909,-3.2663478764163587,2.506533537770882,2.534228700537354,4.466958812024485,0.2262534623068117,0.1417034276756273,-1.9856955448567575,-1.313156476126784,1.9191258796082828,-1.3589256061627333,1.2059026238230035,-0.5368781107359244,0.6872337254871026,0.15088477045748971,0.4936918925273086,-0.8362957802200676,-0.5823810542023783,0.5012924724695486,-0.01693837272344329,-0.3893394486069719,-0.16777425723836195,-0.06658810547307563,0.6727551748107852,-0.10023032216143295,0.11325880037595108,0.1069437640308789,0.2179788576932276,0.276193326297055,-0.37601945992872005,-0.6984987806404308,-0.046241950658506184,-0.3975691272689689,-0.21674617936821947,-0.08654699299212947,0.019595548743343058,0.18838264842132338,0.02279218392331828,-0.322993310978755,-0.005833032455186826,-0.4252715964342069,0.20685154448065174,-1.1157658956343481,-0.9043798642136723,1.1934343531937623,1.3129744838476036,-0.048575472647040555,-0.4486128917089396,-0.430737034340078,0.337107639152288,0.5366836114952885,0.5195568244351153,0.2050283514435082,-0.4281575544412028,-0.08374394637913506,-0.06680262377275034,0.23711959520042344,0.18238942681782178,0.17143962895770248,0.5153434846317351,0.1214708290745163,0.07844803987535537,0.004971190899148891,-0.33656644924030327,0.7889476983698088,0.8504943966127118,0.22059205031299545,-0.21370515729345702,-0.30281095792651047,-1.0368261621845414,0.5105275965971109
8,-2.7152906756286734,-0.9019024742758839,-1.568159632597645,-2.0721896835259197,-2.9979859563475504,-0.5695171965532104,-0.1933110993069322,-0.49510893670514666,0.7049035170985645,0.37473038296125044,-0.584561744263241,0.5404817440956537,-0.4972338747664627,0.844628297800088,0.3492765329219377,-1.137859202439065,-0.8513616410312076,-0.8637153860504324,0.924963382715634,-1.0595770407264666,-1.4600423991432054,-0.26354755985402795,-1.719037786031972,-0.8777623326318369,0.06129778443023752,0.044250900707653675,-1.4095998548055029,-0.5643505799141308,-0.6168018572780611,-0.835787110565968,0.19395795483588582,-1.6831378250826248,1.8952312014474888,-0.7234856851352759,-0.4289399109742956,0.4657397033441613,-0.6502197643979718,0.2234276758355342,0.7354477694748933,0.024218866749381358,0.14787923722915106,-0.34525240806592544,-0.3859052489019716,-0.05339839642855884,-0.38729499883597346,-0.3984481935245522,-0.01633547535709195,-0.6030580509193241,-1.186501515791658,-0.379191669488845,0.7109869110766657,-0.7683776148081981,-0.17794510461230872,0.23754328706430966,0.4582112160076909,-0.07517014246487946,1.328809113920035,0.8718529278932726,2.5823287275650904,3.9187534420863535,-0.2132212919026849,-1.1346575097577214,0.18440725685143275,0.4448941464572925,0.7274792003736388,-0.35359351971097946,0.07725088993583205,-0.09961023448836008,0.22227862668993326,-0.09716360825868274,-0.493724702168795,-0.35504588943474547,0.19223109685779693,0.207010475647406,0.10667525368481591,0.1608855800060899,0.18792466088954765,-0.40380907045632314,-0.0896726988260316,-0.14775258693436594,-0.18303959552795235,-0.0602136426752847,0.5483862431118152,0.8002468771211888,-0.14458031865379914,-0.34035521303470845,-0.477172609147408,0.058883242543369685,-0.2816070859765535,-0.19710829605333946,-0.04814106996721147,-0.017133743730486622,0.007427024743025173
9,13.579243424801266,-7.324882593802558,-2.3019122170044297,4.503891572799869,5.948037163724608,-3.747677802401299,0.329544840634947,4.989675554950962,9.829863853960392,0.07504460167774889,-3.5113252168033444,-0.8938561625196862,1.2314853309304474,-0.11956253028910563,0.24994501103740013,-1.2165622670982454,1.1013062124318027,-1.859285896709813,1.363416857786717,4.911184850466017,2.524745713075489,3.0419752496155548,-1.4149517499806157,0.31620531095612137,-1.217571390453085,-2.2317966651661503,-1.2668400235219295,-1.5976058599143699,-0.6508208290930311,-0.23782019169395419,-1.2166559508715928,1.67233684598601,1.1684858411775843,1.2602597733186551,0.6281487124799431,0.8921708875527297,-1.202856442760116,0.7417117704672516,1.2769756758844069,-1.61817351093502,-0.5383625072741893,-0.11729058890809234,0.19655617064321718,-0.2892153791474768,0.06231145515914499,0.6099941809010804,-0.9323790231519365,-0.4014162649509839,0.08857076605176654,0.14932755099914044,-1.5474682613996875,0.23259337824505716,1.219919088478136,0.5057651283121983,-1.37077015474917,1.9580609070084196,1.462851823665674,1.8132626434495802,-0.13239948325575662,-1.1036631651676823,-1.9049458361132143,-0.7783970538981475,-0.03406847730999277,0.6788468985598705,0.7174654173627705,0.3788229662121012,0.31528470844638185,0.3851707293118739,0.04522502495625359,0.7371567334671008,-0.6219591412780218,0.07149153743386814,0.019130080653027216,-0.07741540003619234,-0.6252521024888578,-1.1720666633081889,1.5068466718588227,-0.73016081260828,0.21224711353641687,0.08252273034237152,-0.19701896363016402,0.1716047575524824,0.010696218292022795,0.5016068155016775,-0.7350877736585185,-0.8607491375502312,-0.8131838134035894,-1.7132750239666092,-0.21921332732366747,-0.6365071253118714,-0.20675655019507258,0.18630971011586092,-0.4861695972548648
